language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
ln,Public History,Liyo lililojaa Ulimwengu,Lingala,"{'translated_term': 'Lishimi ya Mwili wa Kijamii', 'translation_rationale': 'Lishimi ya Mwili wa Kijamii ni aina ya utafiti unaofaa kwa umma, unayotumia mitazamo na mijadala ambayo hutumiwa kupata ukweli juu ya matukio, mada za kihistoria, na watu wanaohusika. Katika Lingala, ""Lishimi"" ina maana ya utafiti wa kitaaluma, huku ""ya Mwili wa Kijamii"" ni tola kutoka ""society of mind"" ambayo hurahisisha umuhimu wa kujadili na kuunganisha majadiliano na mitazamo katika uwanja huu.'}

Alternatively, I could have also translated it as: {'translated_term': 'Liyo lililojaa Ulimwengu', 'translation_rationale': 'Liyo lililojaa Ulimwengu ni aina ya utafiti unaosambaza hadharani, unatumia mitazamo na mijadala kuwasilisha habari za kihistoria kwa umma. Katika Lingala, ""Liyo"" ina maana ya ""hadhari"", huku ""lililojaa"" ni tola kutoka kwa ""public access"" ambayo hurahisisha umuhimu wa utafiti huo kuwasilishwa hadharani.'}

Note: These translations are not definitive and may vary based on individual perspectives.",llama3.2,2025-05-15T20:12:08.90603Z,3261206625.0,33971375.0,118.0,72704667.0,337.0,3153668083.0,stop,"[{'translated_term': 'Lishimi ya Mwili wa Kijamii', 'translation_rationale': 'Lishimi ya Mwili wa Kijamii ni aina ya utafiti unaofaa kwa umma, unayotumia mitazamo na mijadala ambayo hutumiwa kupata ukweli juu ya matukio, mada za kihistoria, na watu wanaohusika. Katika Lingala, ""Lishimi"" ina maana ya utafiti wa kitaaluma, huku ""ya Mwili wa Kijamii"" ni tola kutoka ""society of mind"" ambayo hurahisisha umuhimu wa kujadili na kuunganisha majadiliano na mitazamo katika uwanja huu.'}, {'translated_term': 'Liyo lililojaa Ulimwengu', 'translation_rationale': 'Liyo lililojaa Ulimwengu ni aina ya utafiti unaosambaza hadharani, unatumia mitazamo na mijadala kuwasilisha habari za kihistoria kwa umma. Katika Lingala, ""Liyo"" ina maana ya ""hadhari"", huku ""lililojaa"" ni tola kutoka kwa ""public access"" ambayo hurahisisha umuhimu wa utafiti huo kuwasilishwa hadharani.'}]",Liyo lililojaa Ulimwengu,2025-05-31 21:15:56
li,Public History,Openbääriges Gesjiedenis,Limburgish,"{'translated_term': 'Openbääriges Gesjiedenis', 'translation_rationale': 'I have taken inspiration from the Google Translate suggestion ""Openbare gesjiedenis"" but modified it to better suit the Limburgish language. The term ""Openbäärig"" is a more suitable translation of the English word ""public"", as it conveys a sense of accessibility and openness. Adding the definite article ""es"" before ""gesjiedenis"" ensures that the term refers to the history itself, rather than just the act of sharing or revealing it publicly. This translation aims to capture the essence of Public History in Limburgish, while also being mindful of the nuances of the language.'}",llama3.2,2025-02-27T22:44:51.748121Z,1336567542.0,30162042.0,150.0,75000000.0,146.0,1230000000.0,stop,"[{'translated_term': 'Openbääriges Gesjiedenis', 'translation_rationale': 'I have taken inspiration from the Google Translate suggestion ""Openbare gesjiedenis"" but modified it to better suit the Limburgish language. The term ""Openbäärig"" is a more suitable translation of the English word ""public"", as it conveys a sense of accessibility and openness. Adding the definite article ""es"" before ""gesjiedenis"" ensures that the term refers to the history itself, rather than just the act of sharing or revealing it publicly. This translation aims to capture the essence of Public History in Limburgish, while also being mindful of the nuances of the language.'}]",Openbääriges Gesjiedenis,2025-05-31 21:15:56
jv,Public History,Wulangan Riwayat,Javanese,"{'translated_term': 'Wulangan Riwayat', 'translation_rationale': 'I chose ""Wulangan Riwayat"" because it combines the Javanese words """" (wulangan), meaning ""public"" or ""general"", and """" (riwayat), meaning ""story"" or ""history"". This term conveys the idea of history shared with the public, which is the core concept of Public History. The use of """" instead of """" makes it more idiomatic and evocative in Javanese culture.'}

Alternatively, I could have also translated it to 'Riwayat Pribadi' (Personal History), but that would have lost the essence of making history accessible to a broader audience.

As an additional note, while Google Translate suggested ""Riwayat Umum"", which is closer to the English term ""Public History"" in terms of meaning, I opted for a more nuanced translation that captures the cultural nuances and connotations of Javanese language.",llama3.2,2025-02-27T22:42:48.545102Z,1971654167.0,29098959.0,151.0,89000000.0,203.0,1852000000.0,stop,"[{'translated_term': 'Wulangan Riwayat', 'translation_rationale': 'I chose ""Wulangan Riwayat"" because it combines the Javanese words """" (wulangan), meaning ""public"" or ""general"", and """" (riwayat), meaning ""story"" or ""history"". This term conveys the idea of history shared with the public, which is the core concept of Public History. The use of """" instead of """" makes it more idiomatic and evocative in Javanese culture.'}]",Wulangan Riwayat,2025-05-31 21:15:56
ka,Public History,მთავრის ისტორია,Georgian,"{'translated_term': 'მთავრის ისტორია', 'translation_rationale': 'ცნობილი ისტორიის თუხის, რეკრეაციული ისტორია', 'alternatives': ['ფუნქციონალური ისტይრიე', 'თუხის ისტዩრია']}

Note: The alternatives provided are based on the nuances of Georgian language and may not be exact word-for-word translations. In Georgian, 'მთავრის' can also mean 'public', and 'ფუნქციონალური' is more literal but less common usage in modern Georgian. 

In general, 'მთავრის ისტይრიე' (Mthavris Istori) and 'ფუნქციონალური ისტዮრია' are more accurate translations of the term 'Public History'.",llama3.2,2025-05-15T20:09:55.273416Z,4488107750.0,39566292.0,116.0,166439500.0,389.0,4281247291.0,stop,"[{'translated_term': 'მთავრის ისტორია', 'translation_rationale': 'ცნობილი ისტორიის თუხის, რეკრეაციული ისტორია', 'alternatives': ['ფუნქციონალური ისტይრიე', 'თუხის ისტዩრია']}]",მთავრის ისტორია,2025-05-31 21:15:56
kg,Public History,Dilo ya lobe,Kongo,"{'translated_term': 'Dilo ya lobe', 'translation_rationale': 'The term ""Public History"" can be broken down into its constituent parts: ""dilo"", which refers to a community or public, and ""ya lobe"", meaning ""of the people"". This translation aims to convey the idea of history being shared with the general public. Alternative translations could include ""Dilo ya nganga"" (history of the people) or ""Lobe ya kikombe"" (public knowledge), but ""Dilo ya lobe"" seems to best capture the essence of ""Public History"".', 'alternatives': ['Dilo ya nganga', 'Lobe ya kikombe']}",llama3.2,2025-02-27T22:44:19.331601Z,1496198875.0,27195583.0,149.0,91000000.0,144.0,1376000000.0,stop,"[{'translated_term': 'Dilo ya lobe', 'translation_rationale': 'The term ""Public History"" can be broken down into its constituent parts: ""dilo"", which refers to a community or public, and ""ya lobe"", meaning ""of the people"". This translation aims to convey the idea of history being shared with the general public. Alternative translations could include ""Dilo ya nganga"" (history of the people) or ""Lobe ya kikombe"" (public knowledge), but ""Dilo ya lobe"" seems to best capture the essence of ""Public History"".', 'alternatives': ['Dilo ya nganga', 'Lobe ya kikombe']}]",Dilo ya lobe,2025-05-31 21:15:56
ki,Public History,Hiari ya Pambanu,"Kikuyu, Gikuyu","{'translated_term': 'Hiari ya Pambanu', 
 'translation_rationale': 'The term ""Public History"" can be broken down into its constituent parts: &quot;hiari&quot; meaning history, and &quot;pambanu&quot; meaning public or visible. This combination suggests a translation of &quot;History of the Public&quot;. Alternative translations could include &quot;Hifadhi ya Kijamii&quot;, which emphasizes the idea of preserving collective memory, or &quot;Utafiti wa Ujamaa&quot;, which conveys the social activism aspects of public history.'}",llama3.2,2025-05-15T20:11:48.163702Z,1335450250.0,31284292.0,128.0,92987292.0,129.0,1210132833.0,stop,[],,2025-05-31 21:15:56
kj,Public History,Owambo Oshikala,"Kwanyama, Kuanyama","{'translated_term': 'Owambo Oshikala', 'translation_rationale': 'In Kwanyama, ""Owambo"" refers to a historical narrative or account of events, and adding ""Oshikala"" (meaning ""public"") signifies the public aspect, making it an apt translation for Public History.', 'alternative_terms': ['Owambo Kudumu', 'Kuvaarandja Oshikala']}",llama3.2,2025-05-15T20:11:57.296577Z,955167125.0,35383917.0,128.0,163465917.0,94.0,755468583.0,stop,"[{'translated_term': 'Owambo Oshikala', 'translation_rationale': 'In Kwanyama, ""Owambo"" refers to a historical narrative or account of events, and adding ""Oshikala"" (meaning ""public"") signifies the public aspect, making it an apt translation for Public History.', 'alternative_terms': ['Owambo Kudumu', 'Kuvaarandja Oshikala']}]",Owambo Oshikala,2025-05-31 21:15:56
kk,Public History,Tarixy Shaxta,Kazakh,"{'translated_term': 'Tarixy Shaxta', 
 'translation_rationale': 'In Kazakh, ""tarix"" means history, and ""shaxta"" is a suffix used to form nouns indicating public or official entities, such as institutions, organizations, or government. This combination suggests the concept of public or institutional history. Alternatives could include ""Tarixy kamol"", which incorporates the idea of historical discipline (kamol) in a more formal sense, but ""Tarixy Shaxta"" better conveys the notion of public history as distinct from academic or personal histories.'}",llama3.2,2025-05-15T20:11:29.173112Z,1217253292.0,28906000.0,118.0,165788625.0,125.0,1021470625.0,stop,[],,2025-05-31 21:15:56
kl,Public History,Oqaluttuarisaarneq Oqaluttuarisarnersooq,Kalaallisut,"{'translated_term': 'Oqaluttuarisaarneq Oqaluttuarisarnersooq', 'translation_rationale': 
'While ""Oqaluttuarisaarneq"" is a close approximation of the English term ""Public History"", it doesn\'t fully capture its nuances. The addition of ""-ersooq"" (a Kalaallisut suffix indicating a place or territory) suggests a focus on public spaces, which is essential for understanding Public History in this context. This translation aims to convey the idea of history made accessible and relevant to the public sphere.'}",llama3.2,2025-02-27T22:42:53.855463Z,1225342834.0,28683625.0,163.0,135000000.0,124.0,1059000000.0,stop,[],,2025-05-31 21:15:56
km,Public History,,Khmer,"{'translated_term': 'ប្រវត្តិសាស្ត្រសាធារណៈ', 
'translation_rationale': 'I have translated ""Public History"" into Khmer using the term ""ប្រវត្តិសាស្ត្តសាធារណៈ"", which is suggested by Google Translate. This translation is a direct equivalent of the English phrase, conveying the same meaning and context. The use of the prefix ""សាស្ត្រ"" (sāsattres) implies a formal or public aspect, while ""ប្រវត្តិ"" (prahethest) conveys the idea of history or study of past events.', 
'alternative_translations': ['ប្រវត្តិសាស្រ្យសាធារណៈ', 'ប្រវត្តិសាស្រ្យភាគមនុស្ស']}

Note: The alternative translations I provided are not exact equivalents, but rather attempt to convey the same meaning with slight modifications.",llama3.2,2025-02-27T22:43:41.640239Z,2861255875.0,25859792.0,172.0,122000000.0,275.0,2711000000.0,stop,[],,2025-05-31 21:15:56
