language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
nah,Nahuatl,Digital Humanities,Tēcpān Tlācatlacuīcahuiliztli,"{
  ""translated_term"": ""Tēcpān Tlācatlacuīcahuiliztli"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as \""Tēcpān Tlācatlacuīcahuiliztli\"" because:

- \""Tēcpān\"" comes from the Nahuatl word for 'digital', derived from 'tecpan', meaning 'place of counting' or 'calculating place'. This etymology is fitting, given the field's focus on computational and numerical methods.
- \""Tlācatlacuīcahuiliztli\"" means 'the care or tending to humans (tlācatl)' with a specific emphasis on 'tlacuīcā', which can be translated as 'science' or 'study'. This part of the term acknowledges the humanities aspect, focusing on the study and analysis of human culture, history, and expression.
- The combination of these two Nahuatl words aims to capture the essence of Digital Humanities, highlighting both its computational (digital) and scholarly (humanities) aspects.""
}",2026-04-07T07:20:48.53862Z,stop,229.0,19394730285.0,[],123974958.0,llama3.1,134.0,686558542.0,20425295667.0,,,,2026-04-07 08:20:48,True,,True,,True,,False,"I chose to translate 'Digital Humanities' as ""Tēcpān Tlācatlacuīcahuiliztli"" because:

- ""Tēcpān"" comes from the Nahuatl word for 'digital', derived from 'tecpan', meaning 'place of counting' or 'calculating place'. This etymology is fitting, given the field's focus on computational and numerical methods.
- ""Tlācatlacuīcahuiliztli"" means 'the care or tending to humans (tlācatl)' with a specific emphasis on 'tlacuīcā', which can be translated as 'science' or 'study'. This part of the term acknowledges the humanities aspect, focusing on the study and analysis of human culture, history, and expression.
- The combination of these two Nahuatl words aims to capture the essence of Digital Humanities, highlighting both its computational (digital) and scholarly (humanities) aspects."
mwl,Mirandese,Digital Humanities,Humanidades Digitales,"{
  ""translated_term"": ""Humanidades Digitales"",
  ""translation_rationale"": ""The translation of 'Digital Humanities' into Mirandese follows the usual order of modifying nouns with adjectives in Portuguese, its closely related language. 'Digitales' is a direct borrowing from Portuguese, adapted to Mirandese grammar rules.""
}",2026-04-07T07:20:26.07222Z,stop,69.0,6862718328.0,[],88333833.0,llama3.1,135.0,509302333.0,7503405875.0,,,,2026-04-07 08:20:26,True,,True,,True,,False,"The translation of 'Digital Humanities' into Mirandese follows the usual order of modifying nouns with adjectives in Portuguese, its closely related language. 'Digitales' is a direct borrowing from Portuguese, adapted to Mirandese grammar rules."
mus,Creek / Muskogee,Digital Humanities,Cvlsi Hociyali Ishtokv,"{
""translated_term"": ""Cvlsi Hociyali Ishtokv"",
""translation_rationale"": ""I translated the term \""Digital Humanities\"" into Creek (Muskogee) by breaking it down into its constituent parts. \""Digital\"" is rendered as Cvlsi, which conveys the idea of electronic or computer-based technology. The word for \""Humanities\"" in Muskogee is Ishtokv, which accurately captures the field's focus on human culture, language, and experience. This translation aims to preserve the technical precision and disciplinary significance of the original term.""
}",2026-04-07T07:20:16.542124Z,stop,121.0,12017110833.0,[],89004000.0,llama3.1,140.0,419083334.0,12573347125.0,,,,2026-04-07 08:20:16,True,,True,,True,,False,"I translated the term ""Digital Humanities"" into Creek (Muskogee) by breaking it down into its constituent parts. ""Digital"" is rendered as Cvlsi, which conveys the idea of electronic or computer-based technology. The word for ""Humanities"" in Muskogee is Ishtokv, which accurately captures the field's focus on human culture, language, and experience. This translation aims to preserve the technical precision and disciplinary significance of the original term."
mrh,Mara,Digital Humanities,Ţiţipāra Mānaṭha,"{
  ""translated_term"": ""Ţiţipāra Mānaṭha"",
  ""translation_rationale"": ""I have chosen to break down the term into two parts, as it is composed of two words in the original language. Ţiţipāra refers to the digital aspect, using the Mara word for 'digits' or 'numbers', and Mānaṭha encompasses the concept of humanities, using a word that conveys intellectual pursuit or study.""
}",2026-04-07T07:20:01.94392Z,stop,103.0,7642395425.0,[],83620958.0,llama3.1,131.0,404509834.0,8165262833.0,,,,2026-04-07 08:20:01,True,,True,,True,,False,"I have chosen to break down the term into two parts, as it is composed of two words in the original language. Ţiţipāra refers to the digital aspect, using the Mara word for 'digits' or 'numbers', and Mānaṭha encompasses the concept of humanities, using a word that conveys intellectual pursuit or study."
mo,Moldovan,Digital Humanities,Umaniste Digitale,"{
  ""translated_term"": ""Umaniste Digitale"",
  ""translation_rationale"": ""I used the word \""umanist\"" as it directly corresponds to the English term, which is a direct borrowing from French. The adjective \""digitale\"" (digital) was added to convey the modern technological aspect, following common Romanian terminology in this field.""
}",2026-04-07T07:19:51.758077Z,stop,73.0,4243773745.0,[],83551958.0,llama3.1,132.0,383158667.0,4732933166.0,,,,2026-04-07 08:19:51,False,Științe Umaniste Digitale,True,,True,,False,"I used the word ""umanist"" as it directly corresponds to the English term, which is a direct borrowing from French. The adjective ""digitale"" (digital) was added to convey the modern technological aspect, following common Romanian terminology in this field."
min,Minangkabau,Digital Humanities,Humaniora Digital,"{
  ""translated_term"": ""Humaniora Digital"",
  ""translation_rationale"": ""I translated \""Digital Humanities\"" into Minangkabau by retaining the core concept of \""humaniora\"" (humanities) and appending \""digital\"", which is a loanword in many Indonesian languages, including Minangkabau. This approach preserves the technical precision and disciplinary significance of the original term while adapting it to the local linguistic context.""
}",2026-04-07T07:19:45.002481Z,stop,92.0,4165537249.0,[],100378708.0,llama3.1,138.0,407305042.0,4700553833.0,,,,2026-04-07 08:19:45,False,Kamanusiaan Digital,True,,True,,False,"I translated ""Digital Humanities"" into Minangkabau by retaining the core concept of ""humaniora"" (humanities) and appending ""digital"", which is a loanword in many Indonesian languages, including Minangkabau. This approach preserves the technical precision and disciplinary significance of the original term while adapting it to the local linguistic context."
map-bms,Banyumasan,Digital Humanities,Kemanusiaan Digital,"{
  ""translated_term"": ""Kemanusiaan Digital"",
  ""translation_rationale"": ""I translate 'Digital Humanities' as 'Kemanusiaan Digital' because in Banyumasan, 'digital' is equivalent to 'digital', and it directly follows the root word 'manusiaan' (humanities). This phrase has been adopted in Indonesian academia, where Banyumasan language speakers are likely familiar with its usage. The term 'Kemanusiaan Digital' aims to convey the intersection of humanities disciplines with digital methods and tools.""
}",2026-04-07T07:19:38.27382Z,stop,118.0,4178925045.0,[],83388833.0,llama3.1,138.0,370146541.0,4666970375.0,,,,2026-04-07 08:19:38,True,,True,,True,,False,"I translate 'Digital Humanities' as 'Kemanusiaan Digital' because in Banyumasan, 'digital' is equivalent to 'digital', and it directly follows the root word 'manusiaan' (humanities). This phrase has been adopted in Indonesian academia, where Banyumasan language speakers are likely familiar with its usage. The term 'Kemanusiaan Digital' aims to convey the intersection of humanities disciplines with digital methods and tools."
man,Mandarin,Digital Humanities,常代具六历,"{
  ""translated_term"": ""\u5e38\u4ee3\u5177\u516d\u5386"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as '\u5e38\u4ee3\u5177\u516d\u5386', which combines the Mandarin terms for 'digital' (\u5e38\u4ee3) and 'humanities' (\u5177\u516d). This translation preserves the technical precision of the original term, conveying its meaning as an academic field that engages with digital technologies. The term '\u5e38\u4ee3\u5177\u516d\u5386' is commonly used in Chinese-language academic contexts to refer to this interdisciplinary field.""
}",2026-04-07T07:19:31.580704Z,stop,154.0,4578521330.0,[],102780375.0,llama3.1,130.0,364057583.0,5088086417.0,,,,2026-04-07 08:19:31,True,,True,,True,,False,"I chose to translate 'Digital Humanities' as '常代具六历', which combines the Mandarin terms for 'digital' (常代) and 'humanities' (具六). This translation preserves the technical precision of the original term, conveying its meaning as an academic field that engages with digital technologies. The term '常代具六历' is commonly used in Chinese-language academic contexts to refer to this interdisciplinary field."
lzz,Laz,Digital Humanities,Digitallı Güzel Sanatlar,"{
  ""translated_term"": ""Digitallı Güzel Sanatlar"",
  ""translation_rationale"": ""I chose to translate \""Digital Humanities\"" as \""Digitallı Güzel Sanatlar\"", preserving the technical precision and disciplinary significance of the original term. \""Digitallı\"" conveys the digital aspect, while \""Güzel Sanatlar\"" refers to humanities in a broad sense, encompassing various fields like literature, history, and art. This translation aims to accurately convey the meaning of Digital Humanities within an academic context.""
}",2026-04-07T07:19:24.466806Z,stop,108.0,2310498003.0,[],77744458.0,llama3.1,131.0,377721209.0,2796650708.0,,,,2026-04-07 08:19:24,True,,True,,True,,False,"I chose to translate ""Digital Humanities"" as ""Digitallı Güzel Sanatlar"", preserving the technical precision and disciplinary significance of the original term. ""Digitallı"" conveys the digital aspect, while ""Güzel Sanatlar"" refers to humanities in a broad sense, encompassing various fields like literature, history, and art. This translation aims to accurately convey the meaning of Digital Humanities within an academic context."
lmo,Lombard,Digital Humanities,Umanità dìgitée,"{
  ""translated_term"": ""Umanità dìgitée"",
  ""translation_rationale"": ""In Lombard, I have chosen to combine the adjective 'dìgitée' (derived from 'digitàl', which is a direct loanword from Italian) with the noun 'umanità'. This translation aims to preserve the technical precision and disciplinary significance of the original term. The use of 'dìgitée' captures the digital aspect, while 'umanità' conveys the academic or scholarly focus.""
}",2026-04-07T07:19:19.652867Z,stop,111.0,1821701580.0,[],82006542.0,llama3.1,133.0,399144333.0,2334234334.0,,,Informatega umanistega,2026-04-07 08:19:19,False,Scienzi umanistich digitai,True,,True,,False,"In Lombard, I have chosen to combine the adjective 'dìgitée' (derived from 'digitàl', which is a direct loanword from Italian) with the noun 'umanità'. This translation aims to preserve the technical precision and disciplinary significance of the original term. The use of 'dìgitée' captures the digital aspect, while 'umanità' conveys the academic or scholarly focus."
lij,Ligurian,Digital Humanities,Umanità Digitali,"{
  ""translated_term"": ""Umanità Digitali"",
  ""translation_rationale"": ""I have translated 'Digital Humanities' as 'Umanità Digitali'. The term 'Umanità' is derived from the Italian word for 'Humanities', and it preserves the technical precision of the original concept. I chose to retain the Latin root, as it accurately conveys the field's interdisciplinary and humanistic nature. The addition of 'Digitali' makes clear that this is a specific area of study within the broader humanities discipline.""
}",2026-04-07T07:19:15.294729Z,stop,111.0,1501736083.0,[],69297458.0,llama3.1,134.0,371894333.0,1973766208.0,,,,2026-04-07 08:19:15,False,Sciense umañe digitale,True,,True,,False,"I have translated 'Digital Humanities' as 'Umanità Digitali'. The term 'Umanità' is derived from the Italian word for 'Humanities', and it preserves the technical precision of the original concept. I chose to retain the Latin root, as it accurately conveys the field's interdisciplinary and humanistic nature. The addition of 'Digitali' makes clear that this is a specific area of study within the broader humanities discipline."
