language_code,language_name,term_source,openai_translated_term,openai_completion_tokens,openai_created,openai_finish_reason,openai_model,openai_prompt_tokens,openai_total_tokens,openai_translation_rationale,openai_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,ollama_translation_rationale,exclude_openai
nso,Northern Sotho,Digital Humanities,Thutatumagole tša Dijithale,201.0,1775548733.0,stop,gpt-4o-2024-08-06,156.0,357.0,"Lentšu ""Thutatumagole"" le dirišwa ge go ahlaahlwa tša tša thuto le ditšo, gomme ""Dijithale"" e emela motheo wa theknolotši ya sejoale-joale yeo e amanago le inthaneteng le mekgwa ya phetolo tša tshedimosetso ka electronic. Ka ntlhakgolo, ""Digital Humanities"" e akaretša dubedube le mekgwa ye mešong ya go diriša maatlakgogedi ka tlase ga theknolotši mengwageng ye mešong. Ka mantsu, go ""thutatumagole tša dijithale"" ke go hlahlobja le go rarolla dikgopolo tša botho ka go diriša mekgwa ya dijithale.",,,,2026-04-07 08:58:58,False,Thuto ya Botho ya Dijithale,False,Ditekanyo tša Batho,True,,False,Mošomo wa Mabūdi,"{
  ""translated_term"": ""Mošomo wa Mabūdi"",
  ""translation_rationale"": ""Go tswelopelelwa ke mokgatlo wa lebaka la dipeledi. Mabūdi a hlagalang e ka ntlha ya matshelo a a neng di ntswa kudu. Mošomo o mongwadi wa dipeledio, mošomo o swela 'Digital Humanities'""
}",2026-04-07T07:50:54.424965Z,stop,99.0,5355273787.0,[],75775125.0,llama3.1,169.0,437643083.0,5906179125.0,,"Go tswelopelelwa ke mokgatlo wa lebaka la dipeledi. Mabūdi a hlagalang e ka ntlha ya matshelo a a neng di ntswa kudu. Mošomo o mongwadi wa dipeledio, mošomo o swela 'Digital Humanities'",False
nrm,Norman,Digital Humanities,Humanités Numériques,120.0,1775548729.0,stop,gpt-4o-2024-08-06,141.0,261.0,"Lé mot ""Humanités"" s'utilise dans l'contexte académique pour désigner les disciplines qui traiter d'notr' héritage culturel, et lé mot ""Numériques"" désigne des technologies et concepts d'l'informatique. Lé Normand, coum bein des aut'es langues romanes et influencees par l'francais, empronte ses termes de l'francais moderne purra tèrm techniqué et académique.",,,,2026-04-07 08:58:52,True,,True,,True,,False,Les Humanités Numériques,"{
  ""translated_term"": ""Les Humanités Numériques"",
  ""translation_rationale"": ""Ch'est la traduction directe d'la combinaison d'designations, 'Digital' qui vient du latin 'digitus', l'veut dire le doigt ou l'signet, et 'Humanities' qui est la variante anglaise de 'les Humanités', ch'est-à-dire les sciences des lettres et des arts.""
}",2026-04-07T07:50:46.493203Z,stop,97.0,4973197253.0,[],79825791.0,llama3.1,145.0,353282542.0,5438136458.0,,"Ch'est la traduction directe d'la combinaison d'designations, 'Digital' qui vient du latin 'digitus', l'veut dire le doigt ou l'signet, et 'Humanities' qui est la variante anglaise de 'les Humanités', ch'est-à-dire les sciences des lettres et des arts.",False
new,Newar,Digital Humanities,डिजिटल मानबिज्ञान,118.0,1775548726.0,stop,gpt-4o-2024-08-06,148.0,266.0,डिजिटल शब्द संस्कृत र अंग्रेजी भाषामा परम्परागत रुपमा प्रयोग भएकाले यसको अनुवाद नगरीकन उपयोग गरिएको छ। मानबिज्ञान भनेको मानव अध्ययन वा वैज्ञानिक अनुसन्धान लाई जनाउँछ जुन नेवार भाषामा प्रायः 'मानबिज्ञान' भनेरै प्रयोग हुन्छ। यस्ता शब्दहरुलाई अनुवाद गर्दा सत्यता र पारम्परिक रुपमा प्रयोग भएका शब्दहरुलाई ध्यानमा राखेर अनुवाद गरिएको छ।,,,,2026-04-07 08:58:48,False,डिजिटल मानविकी,True,,True,,False,डिजिटल महाकविता,"{
  ""translated_term"": ""डिजिटल महाकविता"",
  ""translation_rationale"": ""नेपाली भाषामा डिजिटल मनोविश्वास, सांस्कृतिक शोध र तात्पुर्ति यकिनबाधा गरेर यो शब्द व्युत्पन्न गरिएको छ। 'डिजिटल' अर्थमा नुवाचित्र बाढ (digital = नेवादि-निवास), 'मनोविश्वास' अर्थमा महाकविता(humanities = काव्य-कृति) र 'सांस्कृतिक शोध' अर्थमा तात्पुर्ति (research = निरीक्षा) का प्रयोग गरिएको छ।""
}",2026-04-07T07:50:39.032128Z,stop,180.0,9520625131.0,[],79546875.0,llama3.1,152.0,346569000.0,10004241084.0,,"नेपाली भाषामा डिजिटल मनोविश्वास, सांस्कृतिक शोध र तात्पुर्ति यकिनबाधा गरेर यो शब्द व्युत्पन्न गरिएको छ। 'डिजिटल' अर्थमा नुवाचित्र बाढ (digital = नेवादि-निवास), 'मनोविश्वास' अर्थमा महाकविता(humanities = काव्य-कृति) र 'सांस्कृतिक शोध' अर्थमा तात्पुर्ति (research = निरीक्षा) का प्रयोग गरिएको छ।",False
nds-nl,Dutch Low Saxon,Digital Humanities,Digitale Geesteswetenschop,142.0,1775548721.0,stop,gpt-4o-2024-08-06,167.0,309.0,"De term ""Digital Humanities"" wörd vertaald as ""Digitale Geesteswetenschop"" in Dutch Low Saxon. ""Digitale"" geet an, dat het um met computers en technologien giet. ""Geesteswetenschop"" ligt dichte bi’j t Nederlaands woord, umdat t concept geliek is - et giet um studies die met cultuur, geschiedenis en de mens an de kop hebbt. Dus, al is’t n moderne begriep, past t zeldsam goed in et bestaande leekenhiel van t Dutch Low Saxon.",,,,2026-04-07 08:58:45,True,,True,,True,,False,Digitaal Menswetenschap,"{
  ""translated_term"": ""Digitaal Menswetenschap"",
  ""translation_rationale"": ""De term \""Digital Humanities\"" is toepasst op de digitale aspecten van de menswetenschappen. In plaats van \""Humanities\"", gebruiken we een verwijzing naar de menswetenschappen, wat in Nederlandse contexten algemeen gebruikelijk is. Het suffix \""-digitaal\"" verwijsd naar de digitalisering en computertechnologie die nu een integraal onderdeel is van deze veld. ""
}",2026-04-07T07:50:27.006521Z,stop,124.0,6395040209.0,[],82995375.0,llama3.1,171.0,378411709.0,6894124834.0,,"De term ""Digital Humanities"" is toepasst op de digitale aspecten van de menswetenschappen. In plaats van ""Humanities"", gebruiken we een verwijzing naar de menswetenschappen, wat in Nederlandse contexten algemeen gebruikelijk is. Het suffix ""-digitaal"" verwijsd naar de digitalisering en computertechnologie die nu een integraal onderdeel is van deze veld. ",False
nah,Nahuatl,Digital Humanities,Ticxixtli Macehualiztli,126.0,1775548716.0,stop,gpt-4o-2024-08-06,156.0,282.0,"Ipampa in ""Ticxixtli"" in tlatvilo nauhtlahtollotl, tlen ipan tlamanahuac nicaqui ixquich in tlocatl Olin iwan ""Macehualiztli"" tlein tlocotic icahuiltzin totonaliztli iwan huehuetlahtolli, tloxochichihualtic in itlaalistli toltemachiliztli.",,,,2026-04-07 08:58:39,True,,True,,True,,False,Tlātlamahualtzinilli,"{'translated_term': 'Tlātlamahualtzinilli', 'translation_rationale': 'Tlātla āmehualli, ""tecuān tlein tlanelhuiliz"", īn motoca Nāhutlalli. Tlātla ānahuac ēca in motocatlalli, āmehualticpa Nāhutlac.'}",2026-04-07T07:49:56.441795Z,stop,90.0,4822554745.0,"[{'translated_term': 'Tlātlamahualtzinilli', 'translation_rationale': 'Tlātla āmehualli, ""tecuān tlein tlanelhuiliz"", īn motoca Nāhutlalli. Tlātla ānahuac ēca in motocatlalli, āmehualticpa Nāhutlac.'}]",82027291.0,llama3.1,160.0,381595708.0,5314763958.0,Tlātlamahualtzinilli,"Tlātla āmehualli, ""tecuān tlein tlanelhuiliz"", īn motoca Nāhutlalli. Tlātla ānahuac ēca in motocatlalli, āmehualticpa Nāhutlac.",False
mwl,Mirandese,Digital Humanities,Humanidades Dixitales,116.0,1775548712.0,stop,gpt-4o-2024-08-06,157.0,273.0,"A palavra ""Digital"" traduce-se cumo ""Dixital"" en Mirandés, anque a influéncia de palavras inglesas ye forte en toos los idiomas. ""Humanidades"" napa por humanidades, que ye ben parecida al portugués u al español. Entonce, ""Humanidades Dixitales"" ye la traduçon más fiel al termo inglés ""Digital Humanities"", respeitando las estructuras i vocabulários du Mirandés.",,,,2026-04-07 08:58:35,True,,True,,True,,False,,"{'translated_term': 'Humanidades Digitales', 'translation_rationale': 'La palabra ""Digital Humanities"" tenho-la traduzida para Mirandés, usando la forma habitual de traduzir adjetivos que seguen a substantibo ne l lenguache anglés. Porque ""digital"" ye un adjetibo qu'aparece ante o substantibo ""humanidades"", i ls dou l peso de ser un adjetivo que define la esséncia de las humanidades, antre outras cousas.'}",2026-04-07T07:49:49.105402Z,stop,112.0,6083545127.0,[],82622833.0,llama3.1,161.0,416177625.0,6623121333.0,,,False
mus,Creek / Muskogee,Digital Humanities,,,,,,,,,,,,2026-04-07 08:58:30,True,,True,,True,,False,Iskafv wadlvsdv iskafv etvlweskv," {'translated_term': 'Iskafv wadlvsdv iskafv etvlweskv', 'translation_rationale': 'Digital Humanities ikv sdaleskv ito, wadlvsdv ekv iqv leskvikv, iskafv ito ekv vleskv.'}",2026-04-07T07:49:40.455518Z,stop,69.0,3823618416.0,"[{'translated_term': 'Iskafv wadlvsdv iskafv etvlweskv', 'translation_rationale': 'Digital Humanities ikv sdaleskv ito, wadlvsdv ekv iqv leskvikv, iskafv ito ekv vleskv.'}]",84231375.0,llama3.1,184.0,447243542.0,4381253625.0,Iskafv wadlvsdv iskafv etvlweskv,"Digital Humanities ikv sdaleskv ito, wadlvsdv ekv iqv leskvikv, iskafv ito ekv vleskv.",False
mrh,Mara,Digital Humanities,Digital Humanities,66.0,1775548706.0,stop,gpt-4o-2024-08-06,141.0,207.0,Mara ziitei terms chimtu English ngawh. “Digital Humanities” ani chi tlichaw incha a nopa zia dyna chisi. Chimha transcription an mei pawla chimtu myngh khaw.,,,,2026-04-07 08:58:28,True,,True,,True,,False,Tiŋɛ́pɛ wɛ́r tɔ̂mbɔ́,"{'translated_term': 'Tiŋɛ́pɛ wɛ́r tɔ̂mbɔ́', 'translation_rationale': 'Tɛ ndɛ tiŋɛ́pɛ ɣe ñɛ tɔ̂mbɔ́ wɛ́rɛ, tɛ tiŋɛ́pɛ dɔlɔ́ nɛwɛ́ ɣa bɛ̀tɛ̀. Tɔ̂mbɔ́ kɛɛ ɗɛ mbɩ́n mɛ wɛ́r, ɲa ndɛ tɔ̂mbɔ́ ɣe ñɛ tɛ mbɩ́n ɣa dɛ.'}",2026-04-07T07:49:34.047292Z,stop,185.0,12638276580.0,"[{'translated_term': 'Tiŋɛ́pɛ wɛ́r tɔ̂mbɔ́', 'translation_rationale': 'Tɛ ndɛ tiŋɛ́pɛ ɣe ñɛ tɔ̂mbɔ́ wɛ́rɛ, tɛ tiŋɛ́pɛ dɔlɔ́ nɛwɛ́ ɣa bɛ̀tɛ̀. Tɔ̂mbɔ́ kɛɛ ɗɛ mbɩ́n mɛ wɛ́r, ɲa ndɛ tɔ̂mbɔ́ ɣe ñɛ tɛ mbɩ́n ɣa dɛ.'}]",128980417.0,llama3.1,145.0,549355375.0,13402133500.0,Tiŋɛ́pɛ wɛ́r tɔ̂mbɔ́,"Tɛ ndɛ tiŋɛ́pɛ ɣe ñɛ tɔ̂mbɔ́ wɛ́rɛ, tɛ tiŋɛ́pɛ dɔlɔ́ nɛwɛ́ ɣa bɛ̀tɛ̀. Tɔ̂mbɔ́ kɛɛ ɗɛ mbɩ́n mɛ wɛ́r, ɲa ndɛ tɔ̂mbɔ́ ɣe ñɛ tɛ mbɩ́n ɣa dɛ.",False
mo,Moldovan,Digital Humanities,Științe Umaniste Digitale,138.0,1775548703.0,stop,gpt-4o-2024-08-06,148.0,286.0,"Termenul „Științe Umaniste Digitale” este o traducere directă a termenului „Digital Humanities”. „Științe Umaniste” se referă la disciplina academică care studiază aspectele societății și culturii umane, iar „Digitale” face referire la utilizarea tehnologiei digitale în aceste studii. Limba moldovenească este foarte asemănătoare cu limba română, iar acest termen este recunoscut și utilizat în contextul academic din Republica Moldova.",,,,2026-04-07 08:58:25,False,Științe Umaniste Digitale,True,,True,,False,Umanistiță digitală,"{'translated_term': 'Umanistiță digitală', 'translation_rationale': 'Termenul „Digital Humanities” este compus din două cuvinte. Cuvântul „digital” înseamnă ""digital"", iar „humanities” se referă la studii umaniste, care includ discipline precum filozofie, istoria și arte. În limbajul nostru, am folosit termenul „umanistiță”, care are același sens cu „humanities”. Prin adăugarea prefixului „digital” înainte de „umanistiță”, ne referim la utilizarea tehnologiei digitale în studiile umaniste. Termenul nostru, „Umanistiță digitală”, este mai direct și explicitează sensul conceptului.'}",2026-04-07T07:49:18.615506Z,stop,184.0,16401756216.0,"[{'translated_term': 'Umanistiță digitală', 'translation_rationale': 'Termenul „Digital Humanities” este compus din două cuvinte. Cuvântul „digital” înseamnă ""digital"", iar „humanities” se referă la studii umaniste, care includ discipline precum filozofie, istoria și arte. În limbajul nostru, am folosit termenul „umanistiță”, care are același sens cu „humanities”. Prin adăugarea prefixului „digital” înainte de „umanistiță”, ne referim la utilizarea tehnologiei digitale în studiile umaniste. Termenul nostru, „Umanistiță digitală”, este mai direct și explicitează sensul conceptului.'}]",98808583.0,llama3.1,152.0,541432375.0,17151567417.0,Umanistiță digitală,"Termenul „Digital Humanities” este compus din două cuvinte. Cuvântul „digital” înseamnă ""digital"", iar „humanities” se referă la studii umaniste, care includ discipline precum filozofie, istoria și arte. În limbajul nostru, am folosit termenul „umanistiță”, care are același sens cu „humanities”. Prin adăugarea prefixului „digital” înainte de „umanistiță”, ne referim la utilizarea tehnologiei digitale în studiile umaniste. Termenul nostru, „Umanistiță digitală”, este mai direct și explicitează sensul conceptului.",False
min,Minangkabau,Digital Humanities,Humaniora Digital,165.0,1775548698.0,stop,gpt-4o-2024-08-06,164.0,329.0,"Kata 'humaniora' dalam Minangkabau juo merujuk ka ranah ilmu nan mangaji kabudayaan, sastra, sajarah, dan lain sabagainyo, sanang dengan makna aslinyo dalam Bahasa Inggris. Sementara itulah, 'digital' adolah istilah nan sudek digunakan dalam konteks teknologi informasi, ndak amolai dari Balai Pustaka atau Kamus nan lain. Kareno itu, terjemahan 'Digital Humanities' ka dalam Minangkabau adolah 'Humaniora Digital', karano itu mamaduan unsur kebaruan (digital) dengan konteks humaniora nan sudah familiar di Minangkabau sumando sudek.",,,,2026-04-07 08:58:21,False,Kamanusiaan Digital,True,,True,,False,Humaniti Digital,"{'translated_term': 'Humaniti Digital', 'translation_rationale': 'Minangkabau indak mamiliah padalulu istilah ""Digital Humanities"" dengan kata-kata terjemahan harfia, tapi namo jo bantuakan istilah ko dalam bahaso Minangkabau jo mambueknyo manjadi lebih mudah dipahami dan dibicarakan.'}",2026-04-07T07:48:59.4329Z,stop,88.0,9939730878.0,"[{'translated_term': 'Humaniti Digital', 'translation_rationale': 'Minangkabau indak mamiliah padalulu istilah ""Digital Humanities"" dengan kata-kata terjemahan harfia, tapi namo jo bantuakan istilah ko dalam bahaso Minangkabau jo mambueknyo manjadi lebih mudah dipahami dan dibicarakan.'}]",106484459.0,llama3.1,176.0,1000610167.0,11095136959.0,Humaniti Digital,"Minangkabau indak mamiliah padalulu istilah ""Digital Humanities"" dengan kata-kata terjemahan harfia, tapi namo jo bantuakan istilah ko dalam bahaso Minangkabau jo mambueknyo manjadi lebih mudah dipahami dan dibicarakan.",False
map-bms,Banyumasan,Digital Humanities,Humaniora Digital,121.0,1775548695.0,stop,gpt-4o-2024-08-06,158.0,279.0,"Ing basa Banyumasan, istilah ""Humaniora"" ora umum diterjemahake amarga bentuk lan tegese wis bisa dipahami. Mula saka iku, tembung ""Humaniora"" wingi tetep diserap tanpa perubahan. Sedangkan ""Digital"" uga ora umum diterjemahake amarga teknologi lan lingua inglisi kasil ing kabudayan modern mbentuk konotasi ""digital"". Mula, kaloro pilihan iki digayuh kanggo njaga konotasi ilmiah lan modern.",,,,2026-04-07 08:58:17,True,,True,,True,,False,Humanitas Digital,"{'translated_term': 'Humanitas Digital', 'translation_rationale': 'Kapercaya ing pamayun sa tingkat digital.'}",2026-04-07T07:48:46.311065Z,stop,30.0,1607686207.0,"[{'translated_term': 'Humanitas Digital', 'translation_rationale': 'Kapercaya ing pamayun sa tingkat digital.'}]",85269958.0,llama3.1,170.0,484507292.0,2189849375.0,Humanitas Digital,Kapercaya ing pamayun sa tingkat digital.,False
man,Mandarin,Digital Humanities,数字人文,139.0,1775548692.0,stop,gpt-4o-2024-08-06,140.0,279.0,“数字人文”这个词是由“数字”和“人文”两个部分组成的。首先，“数字”指的是digital，即与技术和计算相关的数字化内容；其次，“人文”指的是humanities，即与文化、历史、语言等相关的人文学科。将这两个词结合起来，表达出“数字人文”是指运用数字技术进行人文学科研究的一个跨学科领域。因此，使用“数字人文”作为Digital Humanities的翻译既简洁又准确地传达了其内涵。,,,,2026-04-07 08:58:13,True,,True,,True,,False,èxìn wénhuà,"{
  'translated_term': 'èxìn wénhuà',
  'translation_rationale': 'wénhuà de shì wén huá, è xìn jiào digit. èxìn fāngmiàn zhōu dào yī zhǒng gāo jì zhuǎn huà shēng tài.'
}",2026-04-07T07:48:42.092645Z,stop,78.0,6528139128.0,[],85967667.0,llama3.1,144.0,432825625.0,7080840625.0,,"wénhuà de shì wén huá, è xìn jiào digit. èxìn fāngmiàn zhōu dào yī zhǒng gāo jì zhuǎn huà shēng tài.",False
lzz,Laz,Digital Humanities,Dijitalumanebi,73.0,1775548688.0,stop,gpt-4o-2024-08-06,141.0,214.0,"Dijitali İňglizurfa Termin artena ita globalurfa linguak. ""Humanities"" janipe ""Umanebi"" Letzurun mesena, enen ukı translation luculiç en nisaroba.",,,,2026-04-07 08:58:10,True,,True,,True,,False,Gülivi Kulturi,"{
  ""translated_term"": ""Gülivi Kulturi"",
  ""translation_rationale"": ""Gülivi - digital, Kulturi - humanities. I've chosen this term because it combines the two concepts of digital and humanities into a single word. In Laz, we often use compound words to convey complex ideas.""
}",2026-04-07T07:48:32.990527Z,stop,68.0,5094718335.0,[],80637458.0,llama3.1,145.0,377863500.0,5594962375.0,,"Gülivi - digital, Kulturi - humanities. I've chosen this term because it combines the two concepts of digital and humanities into a single word. In Laz, we often use compound words to convey complex ideas.",False
